Country,Date,Player,Mins,Pos,Gls,Ast,PK,PKatt,Shots,SoT,CrdY,CrdR,GA,Saves,Save%,Pk SO scorer,GK PK SO saves
England,2021-07-07,Declan Rice,94,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-07-07,Jordan Henderson,26,"CM,DM",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-07-07,Kalvin Phillips,120,"DM,CM",0,0,0,0,2.0,0.0,0,0,,,,,
England,2021-07-07,Luke Shaw,120,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-07-07,Harry Maguire,120,CB,0,0,0,0,3.0,2.0,1,0,,,,,
England,2021-07-07,John Stones,120,CB,0,0,0,0,2.0,0.0,0,0,,,,,
England,2021-07-07,Kyle Walker,120,"RB,CB",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-07-07,Jordan Pickford,120,GK,0,0,0,0,0.0,0.0,0,0,1.0,2.0,66.7,,0.0
England,2021-07-11,Harry Kane,120,FW,0,0,0,0,0.0,0.0,0,0,,,,1.0,
England,2021-07-11,Mason Mount,98,AM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-07-11,Jack Grealish,22,LW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-07-11,Raheem Sterling,120,"AM,LW,RW",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-07-11,Declan Rice,73,"CM,DM",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-07-11,Jordan Henderson,46,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-07-11,Marcus Rashford,1,"DM,RB",0,0,0,0,0.0,0.0,0,0,,,,0.0,
England,2021-07-11,Kalvin Phillips,120,"CM,DM",0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-07-11,Luke Shaw,120,"WB,LB",1,0,0,0,2.0,1.0,0,0,,,,,
England,2021-07-11,Kieran Trippier,70,WB,0,1,0,0,0.0,0.0,0,0,,,,,
England,2021-07-11,Bukayo Saka,50,"RW,AM,DM",0,0,0,0,0.0,0.0,0,0,,,,0.0,
England,2021-07-11,Harry Maguire,120,CB,0,0,0,0,1.0,0.0,1,0,,,,1.0,
England,2021-07-11,John Stones,120,CB,0,0,0,0,1.0,1.0,0,0,,,,,
England,2021-07-11,Kyle Walker,119,"CB,RB",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-07-11,Jadon Sancho,1,"RW,RB",0,0,0,0,0.0,0.0,0,0,,,,0.0,
England,2021-07-11,Jordan Pickford,120,GK,0,0,0,0,0.0,0.0,0,0,1.0,5.0,83.3,,0.0
England,2021-09-02,Harry Kane,90,FW,1,0,0,0,5.0,4.0,0,0,,,,,
England,2021-09-02,Jack Grealish,87,AM,0,1,0,0,0.0,0.0,0,0,,,,,
England,2021-09-02,Bukayo Saka,3,"DF,FW",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-02,Mason Mount,83,AM,0,1,0,0,2.0,0.0,0,0,,,,,
England,2021-09-02,Jesse Lingard,7,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-02,Raheem Sterling,90,AM,1,1,0,0,2.0,2.0,1,0,,,,,
England,2021-09-02,Declan Rice,87,DM,1,0,0,0,1.0,1.0,1,0,,,,,
England,2021-09-02,Jordan Henderson,3,MF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-02,Kalvin Phillips,90,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-02,Luke Shaw,90,LB,0,1,0,0,0.0,0.0,0,0,,,,,
England,2021-09-02,Harry Maguire,90,CB,1,0,0,0,2.0,1.0,0,0,,,,,
England,2021-09-02,John Stones,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-02,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-02,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,1.0,100.0,,0.0
England,2021-09-05,Bukayo Saka,90,FW,1,1,0,0,3.0,1.0,0,0,,,,,
England,2021-09-05,Patrick Bamford,61,FW,0,0,0,0,2.0,1.0,0,0,,,,,
England,2021-09-05,Harry Kane,29,FW,1,0,1,1,2.0,2.0,0,0,,,,,
England,2021-09-05,Jesse Lingard,90,FW,2,1,0,0,5.0,2.0,0,0,,,,,
England,2021-09-05,Trent Alexander-Arnold,90,CM,0,0,0,0,2.0,0.0,0,0,,,,,
England,2021-09-05,Jordan Henderson,90,CM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-09-05,Jude Bellingham,61,CM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-09-05,Mason Mount,29,MF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-05,Kieran Trippier,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-05,Conor Coady,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-09-05,Tyrone Mings,90,CB,0,0,0,0,1.0,0.0,1,0,,,,,
England,2021-09-05,Reece James,61,RB,0,0,0,0,2.0,0.0,0,0,,,,,
England,2021-09-05,Jack Grealish,29,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-05,Sam Johnstone,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,1.0,100.0,,0.0
England,2021-09-08,Harry Kane,90,FW,1,0,0,0,2.0,1.0,0,0,,,,,
England,2021-09-08,Jack Grealish,90,AM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-09-08,Mason Mount,90,AM,0,0,0,0,4.0,0.0,0,0,,,,,
England,2021-09-08,Raheem Sterling,90,AM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-09-08,Declan Rice,90,DM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-09-08,Kalvin Phillips,90,DM,0,0,0,0,2.0,1.0,1,0,,,,,
England,2021-09-08,Luke Shaw,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-08,Harry Maguire,90,CB,0,0,0,0,2.0,0.0,1,0,,,,,
England,2021-09-08,John Stones,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-09-08,Kyle Walker,90,RB,0,1,0,0,0.0,0.0,0,0,,,,,
England,2021-09-08,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,3.0,75.0,,0.0
England,2021-10-09,Jadon Sancho,72,FW,0,2,0,0,1.0,1.0,1,0,,,,,
England,2021-10-09,Jack Grealish,18,"FW,MF",1,0,0,0,1.0,1.0,0,0,,,,,
England,2021-10-09,Tammy Abraham,78,FW,1,0,0,0,3.0,2.0,0,0,,,,,
England,2021-10-09,Ollie Watkins,12,"FW,MF",0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-10-09,Bukayo Saka,90,FW,1,0,0,0,2.0,1.0,0,0,,,,,
England,2021-10-09,Phil Foden,90,CM,0,1,0,0,1.0,0.0,0,0,,,,,
England,2021-10-09,James Ward-Prowse,90,CM,1,0,0,1,2.0,2.0,0,0,,,,,
England,2021-10-09,Jesse Lingard,72,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-09,Mason Mount,18,MF,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-10-09,Ben Chilwell,90,LB,1,0,0,0,2.0,1.0,0,0,,,,,
England,2021-10-09,Conor Coady,90,CB,0,0,0,0,1.0,0.0,1,0,,,,,
England,2021-10-09,John Stones,59,CB,0,0,0,0,1.0,0.0,1,0,,,,,
England,2021-10-09,Fikayo Tomori,31,DF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-09,Kieran Trippier,90,RB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-10-09,Sam Johnstone,90,GK,0,1,0,0,0.0,0.0,0,0,0.0,0.0,,,0.0
England,2021-10-12,Jack Grealish,61,FW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-12,Bukayo Saka,29,"DF,FW",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-12,Harry Kane,75,FW,0,0,0,0,2.0,1.0,0,0,,,,,
England,2021-10-12,Tammy Abraham,14,FW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-12,Ollie Watkins,1,"FW,MF",0,0,0,0,1.0,1.0,0,0,,,,,
England,2021-10-12,Raheem Sterling,75,FW,0,0,0,0,3.0,2.0,0,0,,,,,
England,2021-10-12,Jordan Henderson,15,MF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-12,Mason Mount,90,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-12,Declan Rice,90,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-12,Phil Foden,90,CM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-10-12,Luke Shaw,90,LB,0,0,0,0,2.0,0.0,1,0,,,,,
England,2021-10-12,Tyrone Mings,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-12,John Stones,90,CB,1,0,0,0,2.0,1.0,0,0,,,,,
England,2021-10-12,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-10-12,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,0.0,,,0.0
England,2021-11-12,Harry Kane,62,FW,3,1,0,0,8.0,4.0,0,0,,,,,
England,2021-11-12,Tammy Abraham,28,FW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-12,Raheem Sterling,76,FW,0,1,0,0,0.0,0.0,0,0,,,,,
England,2021-11-12,Emile Smith Rowe,14,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-12,Phil Foden,62,FW,0,1,0,0,1.0,0.0,0,0,,,,,
England,2021-11-12,Jack Grealish,28,"FW,MF",0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-11-12,Ben Chilwell,90,LM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-12,Kalvin Phillips,62,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-12,Jude Bellingham,28,MF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-12,Jordan Henderson,90,CM,1,1,0,0,1.0,1.0,0,0,,,,,
England,2021-11-12,Reece James,76,RM,0,1,0,0,1.0,0.0,0,0,,,,,
England,2021-11-12,Trent Alexander-Arnold,14,DF,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-11-12,John Stones,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2021-11-12,Harry Maguire,90,CB,1,0,0,0,1.0,1.0,0,0,,,,,
England,2021-11-12,Kyle Walker,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-12,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,4.0,100.0,,0.0
England,2021-11-15,Emile Smith Rowe,72,FW,1,1,0,0,3.0,2.0,0,0,,,,,
England,2021-11-15,John Stones,18,DF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-15,Harry Kane,61,FW,4,0,2,2,7.0,4.0,0,0,,,,,
England,2021-11-15,Reece James,29,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-15,Phil Foden,45,FW,0,1,0,0,1.0,0.0,0,0,,,,,
England,2021-11-15,Tammy Abraham,45,FW,1,1,0,0,2.0,1.0,1,0,,,,,
England,2021-11-15,Tyrone Mings,90,CM,1,0,0,0,1.0,1.0,0,0,,,,,
England,2021-11-15,Kalvin Phillips,45,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-15,Conor Gallagher,45,MF,0,0,0,0,1.0,1.0,0,0,,,,,
England,2021-11-15,Jude Bellingham,90,CM,0,0,0,0,2.0,1.0,0,0,,,,,
England,2021-11-15,Bukayo Saka,90,LB,1,0,0,0,4.0,2.0,0,0,,,,,
England,2021-11-15,Harry Maguire,45,CB,1,0,0,0,1.0,1.0,0,0,,,,,
England,2021-11-15,Ben Chilwell,45,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-15,Conor Coady,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2021-11-15,Trent Alexander-Arnold,90,RB,0,3,0,0,0.0,0.0,0,0,,,,,
England,2021-11-15,Aaron Ramsdale,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,1.0,100.0,,0.0
England,2022-03-26,Harry Kane,88,FW,1,0,1,1,,,0,0,,,,,
England,2022-03-26,Ollie Watkins,2,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2022-03-26,Mason Mount,61,AM,0,0,0,0,,,0,0,,,,,
England,2022-03-26,Jack Grealish,29,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2022-03-26,Phil Foden,79,AM,0,0,0,0,,,0,0,,,,,
England,2022-03-26,Jude Bellingham,11,MF,0,0,0,0,,,0,0,,,,,
England,2022-03-26,Luke Shaw,60,DM,1,0,0,0,,,0,0,,,,,
England,2022-03-26,Tyrick Mitchell,30,"DF,MF",0,0,0,0,,,0,0,,,,,
England,2022-03-26,Conor Gallagher,60,DM,0,1,0,0,,,0,0,,,,,
England,2022-03-26,Declan Rice,30,"DF,MF",0,0,0,0,,,0,0,,,,,
England,2022-03-26,Jordan Henderson,90,DM,0,0,0,0,,,0,0,,,,,
England,2022-03-26,Kyle Walker-Peters,61,DM,0,0,0,0,,,0,0,,,,,
England,2022-03-26,Raheem Sterling,29,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2022-03-26,Marc Guéhi,90,CB,0,0,0,0,,,0,0,,,,,
England,2022-03-26,Conor Coady,90,CB,0,0,0,0,,,0,0,,,,,
England,2022-03-26,Ben White,90,CB,0,0,0,0,,,0,0,,,,,
England,2022-03-26,Jordan Pickford,90,GK,0,0,0,0,,,0,0,1.0,,,,0.0
England,2022-03-29,Ollie Watkins,61,FW,1,0,0,0,,,0,0,,,,,
England,2022-03-29,Harry Kane,29,FW,0,0,0,0,,,0,0,,,,,
England,2022-03-29,Jack Grealish,61,AM,0,1,0,0,,,0,0,,,,,
England,2022-03-29,Emile Smith Rowe,29,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2022-03-29,Jude Bellingham,90,AM,0,0,0,0,,,0,0,,,,,
England,2022-03-29,Raheem Sterling,61,AM,1,1,0,0,,,0,0,,,,,
England,2022-03-29,Phil Foden,29,"FW,MF",0,1,0,0,,,0,0,,,,,
England,2022-03-29,Declan Rice,90,DM,0,0,0,0,,,0,0,,,,,
England,2022-03-29,James Ward-Prowse,79,DM,0,0,0,0,,,0,0,,,,,
England,2022-03-29,Conor Gallagher,11,MF,0,0,0,0,,,0,0,,,,,
England,2022-03-29,Tyrick Mitchell,61,LB,0,0,0,0,,,0,0,,,,,
England,2022-03-29,Luke Shaw,29,"DF,MF",0,0,0,0,,,0,0,,,,,
England,2022-03-29,Tyrone Mings,90,CB,1,0,0,0,,,0,0,,,,,
England,2022-03-29,Harry Maguire,90,CB,0,0,0,0,,,0,0,,,,,
England,2022-03-29,Ben White,45,RB,0,0,0,0,,,0,0,,,,,
England,2022-03-29,Kyle Walker-Peters,45,"DF,MF",0,0,0,0,,,0,0,,,,,
England,2022-03-29,Nick Pope,90,GK,0,0,0,0,,,0,0,0.0,,,,0.0
England,2022-06-04,Harry Kane,90,FW,0,0,0,0,3.0,1.0,0,0,,,,,
England,2022-06-04,Mason Mount,61,FW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-04,Jack Grealish,29,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-04,Jarrod Bowen,90,FW,0,0,0,0,4.0,2.0,0,0,,,,,
England,2022-06-04,James Justin,45,LM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-04,Bukayo Saka,45,"DF,FW",0,0,0,0,1.0,1.0,0,0,,,,,
England,2022-06-04,Declan Rice,90,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-04,Jude Bellingham,90,CM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-04,Trent Alexander-Arnold,61,RM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-04,Reece James,29,"DF,MF",0,0,0,0,0.0,0.0,1,0,,,,,
England,2022-06-04,Harry Maguire,90,CB,0,0,0,0,1.0,0.0,1,0,,,,,
England,2022-06-04,Conor Coady,78,CB,0,0,0,0,2.0,0.0,0,0,,,,,
England,2022-06-04,Kalvin Phillips,12,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-04,Kyle Walker,61,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-04,John Stones,29,DF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-04,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,4.0,100.0,,0.0
Germany,2022-06-07,Kai Havertz,90,FW,0,0,0,0,3.0,2.0,0,0,,,,,
Germany,2022-06-07,Jamal Musiala,64,AM,0,0,0,0,3.0,1.0,0,0,,,,,
Germany,2022-06-07,Timo Werner,26,"FW,MF",0,0,0,0,1.0,1.0,0,0,,,,,
Germany,2022-06-07,Thomas Müller,74,AM,0,0,0,0,1.0,1.0,0,0,,,,,
Germany,2022-06-07,Leon Goretzka,16,MF,0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-06-07,David Raum,90,DM,0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-06-07,Joshua Kimmich,90,DM,0,1,0,0,0.0,0.0,0,0,,,,,
Germany,2022-06-07,İlkay Gündoğan,82,DM,0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-06-07,Leroy Sané,8,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-06-07,Jonas Hofmann,64,DM,1,0,0,0,1.0,1.0,0,0,,,,,
Germany,2022-06-07,Serge Gnabry,26,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-06-07,Lukas Klostermann,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-06-07,Antonio Rüdiger,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-06-07,Nico Schlotterbeck,90,CB,0,0,0,0,1.0,0.0,1,0,,,,,
Germany,2022-06-07,Manuel Neuer,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,5.0,83.3,,0.0
England,2022-06-07,Harry Kane,90,FW,1,0,0,0,5.0,3.0,0,0,,,,,
England,2022-06-07,Bukayo Saka,79,FW,0,0,0,0,2.0,1.0,0,0,,,,,
England,2022-06-07,Jarrod Bowen,11,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-07,Raheem Sterling,90,FW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-07,Mason Mount,71,AM,0,0,0,0,2.0,1.0,0,0,,,,,
England,2022-06-07,Jack Grealish,19,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-07,Declan Rice,90,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-07,Kalvin Phillips,13,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-07,Jude Bellingham,77,MF,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-07,Kieran Trippier,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-07,John Stones,90,CB,0,0,0,0,2.0,0.0,0,0,,,,,
England,2022-06-07,Harry Maguire,90,CB,0,0,0,0,1.0,1.0,0,0,,,,,
England,2022-06-07,Kyle Walker,90,RB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-07,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,5.0,83.3,,0.0
England,2022-06-11,Tammy Abraham,64,FW,0,0,0,0,2.0,0.0,0,0,,,,,
England,2022-06-11,Harry Kane,26,FW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-11,Jack Grealish,90,FW,0,0,0,0,1.0,0.0,1,0,,,,,
England,2022-06-11,Raheem Sterling,78,FW,0,0,0,0,3.0,1.0,0,0,,,,,
England,2022-06-11,Bukayo Saka,12,"DF,FW",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-11,Mason Mount,65,AM,0,0,0,0,3.0,3.0,0,0,,,,,
England,2022-06-11,Jarrod Bowen,25,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-11,Declan Rice,64,DM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-11,Kalvin Phillips,26,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-11,James Ward-Prowse,90,DM,0,0,0,0,1.0,0.0,1,0,,,,,
England,2022-06-11,Kieran Trippier,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-11,Fikayo Tomori,87,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-11,Marc Guéhi,3,DF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-11,Harry Maguire,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-11,Reece James,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-11,Aaron Ramsdale,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,3.0,100.0,,0.0
England,2022-06-14,Jarrod Bowen,45,FW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-14,Raheem Sterling,45,"FW,MF",0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-14,Harry Kane,90,FW,0,0,0,0,2.0,0.0,0,0,,,,,
England,2022-06-14,Bukayo Saka,84,FW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-14,Harry Maguire,6,DF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-14,Jude Bellingham,67,CM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-14,Phil Foden,23,"FW,MF",0,0,0,0,2.0,0.0,0,0,,,,,
England,2022-06-14,Kalvin Phillips,90,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-14,Conor Gallagher,55,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-14,Mason Mount,35,MF,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-06-14,Reece James,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-14,John Stones,81,CB,0,0,0,0,2.0,2.0,2,1,,,,,
England,2022-06-14,Marc Guéhi,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-06-14,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,1,0,,,,,
England,2022-06-14,Aaron Ramsdale,90,GK,0,0,0,0,0.0,0.0,0,0,4.0,1.0,20.0,,0.0
England,2022-09-23,Harry Kane,90,FW,0,0,0,0,5.0,2.0,0,0,,,,,
England,2022-09-23,Bukayo Saka,71,AM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-23,Jack Grealish,19,"FW,MF",0,0,0,0,0.0,0.0,1,0,,,,,
England,2022-09-23,Phil Foden,90,AM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-23,Raheem Sterling,90,AM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-23,Declan Rice,90,DM,0,0,0,0,1.0,1.0,0,0,,,,,
England,2022-09-23,Jude Bellingham,90,DM,0,0,0,0,3.0,1.0,0,0,,,,,
England,2022-09-23,Kyle Walker,71,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-23,Luke Shaw,19,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-23,Harry Maguire,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-23,Eric Dier,90,CB,0,0,0,0,3.0,0.0,0,0,,,,,
England,2022-09-23,Reece James,90,RB,0,0,0,0,2.0,0.0,0,0,,,,,
England,2022-09-23,Nick Pope,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,2.0,66.7,,0.0
England,2022-09-26,Harry Kane,90,FW,1,0,1,1,2.0,1.0,0,0,,,,,
England,2022-09-26,Raheem Sterling,65,FW,0,0,0,0,3.0,3.0,0,0,,,,,
England,2022-09-26,Mason Mount,25,MF,1,0,0,0,1.0,1.0,0,0,,,,,
England,2022-09-26,Phil Foden,65,FW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-26,Bukayo Saka,25,"DF,FW",0,1,0,0,1.0,1.0,0,0,,,,,
England,2022-09-26,Luke Shaw,90,LM,1,0,0,0,1.0,1.0,0,0,,,,,
England,2022-09-26,Declan Rice,90,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-26,Jude Bellingham,89,CM,0,0,0,0,3.0,1.0,0,0,,,,,
England,2022-09-26,Jordan Henderson,1,MF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-26,Reece James,90,RM,0,1,0,0,0.0,0.0,0,0,,,,,
England,2022-09-26,Harry Maguire,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-09-26,Eric Dier,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-09-26,John Stones,36,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-26,Kyle Walker,54,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-09-26,Nick Pope,90,GK,0,0,0,0,0.0,0.0,0,0,3.0,1.0,33.3,,0.0
Germany,2022-09-26,Kai Havertz,89,FW,2,0,0,0,3.0,2.0,0,0,,,,,
Germany,2022-09-26,Armel Bella Kotchap,1,DF,0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-09-26,Leroy Sané,67,AM,0,0,0,0,1.0,0.0,0,0,,,,,
Germany,2022-09-26,Serge Gnabry,23,"FW,MF",0,1,0,0,1.0,1.0,0,0,,,,,
Germany,2022-09-26,Jamal Musiala,78,AM,0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-09-26,Thomas Müller,12,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-09-26,Jonas Hofmann,45,AM,0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-09-26,Timo Werner,45,"FW,MF",0,1,0,0,1.0,0.0,0,0,,,,,
Germany,2022-09-26,Joshua Kimmich,90,DM,0,0,0,0,1.0,0.0,0,0,,,,,
Germany,2022-09-26,İlkay Gündoğan,90,DM,1,0,1,1,2.0,1.0,0,0,,,,,
Germany,2022-09-26,David Raum,67,LB,0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-09-26,Robin Gosens,23,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
Germany,2022-09-26,Nico Schlotterbeck,90,CB,0,0,0,0,0.0,0.0,1,0,,,,,
Germany,2022-09-26,Niklas Süle,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
Germany,2022-09-26,Thilo Kehrer,90,RB,0,0,0,0,0.0,0.0,1,0,,,,,
Germany,2022-09-26,Marc-André ter Stegen,90,GK,0,0,0,0,0.0,0.0,0,0,3.0,5.0,71.4,,0.0
England,2022-11-21,Harry Kane,75,FW,0,2,0,0,0.0,0.0,0,0,,,,,
England,2022-11-21,Callum Wilson,15,FW,0,1,0,0,0.0,0.0,0,0,,,,,
England,2022-11-21,Raheem Sterling,70,LW,1,1,0,0,1.0,1.0,0,0,,,,,
England,2022-11-21,Jack Grealish,20,LW,1,0,0,0,1.0,1.0,0,0,,,,,
England,2022-11-21,Bukayo Saka,69,RW,2,0,0,0,3.0,3.0,0,0,,,,,
England,2022-11-21,Marcus Rashford,21,RW,1,0,0,0,2.0,1.0,0,0,,,,,
England,2022-11-21,Mason Mount,70,AM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-11-21,Phil Foden,20,AM,0,0,0,0,0.0,0.0,0,0,,,,,
